batch_id,index,operation,status,error,message,entity_id,raw_input
47826,300,set_statement,Done,,,Q194314,"Q194314|P8814|""01622776-n"""
47826,301,set_statement,Done,,,Q194314,"Q194314|P5063|""i43825"""
47826,302,set_statement,Done,,,Q213366,"Q213366|P8814|""01623055-n"""
47826,303,set_statement,Done,,,Q213366,"Q213366|P5063|""i43827"""
47826,304,set_statement,Done,,,Q129958,"Q129958|P8814|""01624761-n"""
47826,305,set_statement,Done,,,Q129958,"Q129958|P5063|""i43835"""
47826,306,set_statement,Done,,,Q25756,"Q25756|P8814|""01625600-n"""
47826,307,set_statement,Done,,,Q25756,"Q25756|P5063|""i43841"""
47826,308,set_statement,Done,,,Q40657257,"Q40657257|P8814|""01626066-n"""
47826,309,set_statement,Done,,,Q40657257,"Q40657257|P5063|""i43844"""
47826,310,set_statement,Done,,,Q748921,"Q748921|P8814|""01626521-n"""
47826,311,set_statement,Done,,,Q748921,"Q748921|P5063|""i43847"""
47826,312,set_statement,Done,,,Q171563,"Q171563|P8814|""01626756-n"""
47826,313,set_statement,Done,,,Q171563,"Q171563|P5063|""i43848"""
47826,314,set_statement,Done,,,Q1260390,"Q1260390|P8814|""01626853-n"""
47826,315,set_statement,Done,,,Q1260390,"Q1260390|P5063|""i43849"""
47826,316,set_statement,Done,,,Q193192,"Q193192|P8814|""01627178-n"""
47826,317,set_statement,Done,,,Q193192,"Q193192|P5063|""i43852"""
47826,318,set_statement,Done,,,Q25317,"Q25317|P8814|""01628203-n"""
47826,319,set_statement,Done,,,Q25317,"Q25317|P5063|""i43859"""
47826,320,set_statement,Done,,,Q259425,"Q259425|P8814|""01632789-n"""
47826,321,set_statement,Done,,,Q259425,"Q259425|P5063|""i43875"""
47826,322,set_statement,Done,,,Q50407527,"Q50407527|P8814|""01633311-n"""
47826,323,set_statement,Done,,,Q50407527,"Q50407527|P5063|""i43878"""
47826,324,set_statement,Done,,,Q1552306,"Q1552306|P8814|""01633542-n"""
47826,325,set_statement,Done,,,Q1552306,"Q1552306|P5063|""i43880"""
47826,326,set_statement,Done,,,Q1358580,"Q1358580|P8814|""01634153-n"""
47826,327,set_statement,Done,,,Q1358580,"Q1358580|P5063|""i43884"""
47826,328,set_statement,Done,,,Q786946,"Q786946|P8814|""01638121-n"""
47826,329,set_statement,Done,,,Q786946,"Q786946|P5063|""i43909"""
47826,330,set_statement,Done,,,Q1092717,"Q1092717|P8814|""01638993-n"""
47826,331,set_statement,Done,,,Q1092717,"Q1092717|P5063|""i43913"""
47826,332,set_statement,Done,,,Q2510325,"Q2510325|P8814|""01639151-n"""
47826,333,set_statement,Done,,,Q2510325,"Q2510325|P5063|""i43914"""
47826,334,set_statement,Done,,,Q308239,"Q308239|P8814|""01640970-n"""
47826,335,set_statement,Done,,,Q308239,"Q308239|P5063|""i43925"""
47826,336,set_statement,Done,,,Q2136945,"Q2136945|P8814|""01646537-n"""
47826,337,set_statement,Done,,,Q2136945,"Q2136945|P5063|""i43953"""
47826,338,set_statement,Done,,,Q13165156,"Q13165156|P8814|""01649029-n"""
47826,339,set_statement,Done,,,Q13165156,"Q13165156|P5063|""i43967"""
47826,340,set_statement,Done,,,Q694496,"Q694496|P8814|""01649443-n"""
47826,341,set_statement,Done,,,Q694496,"Q694496|P5063|""i43970"""
47826,342,set_statement,Done,,,Q21245936,"Q21245936|P8814|""01649543-n"""
47826,343,set_statement,Done,,,Q21245936,"Q21245936|P5063|""i43971"""
47826,344,set_statement,Done,,,Q28032645,"Q28032645|P8814|""01649944-n"""
47826,345,set_statement,Done,,,Q28032645,"Q28032645|P5063|""i43974"""
47826,346,set_statement,Done,,,Q372267,"Q372267|P8814|""01651261-n"""
47826,347,set_statement,Done,,,Q372267,"Q372267|P5063|""i43982"""
47826,348,set_statement,Done,,,Q2673608,"Q2673608|P8814|""01654282-n"""
47826,349,set_statement,Done,,,Q2673608,"Q2673608|P5063|""i43998"""
47826,350,set_statement,Done,,,Q2720420,"Q2720420|P8814|""01655667-n"""
47826,351,set_statement,Done,,,Q2720420,"Q2720420|P5063|""i44006"""
47826,352,set_statement,Done,,,Q2181155,"Q2181155|P8814|""01655864-n"""
47826,353,set_statement,Done,,,Q2181155,"Q2181155|P5063|""i44007"""
47826,354,set_statement,Done,,,Q192095,"Q192095|P8814|""01666706-n"""
